q_tag,path,title,summary,created-on,last-modified
2287,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/zzmarilyn_roberts,"Marilyn Roberts, Dean",nan,nan,nan
2288,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Leysan_Khakimova_Storie,"Leysan Khakimova Storie, Assistant Professor",nan,nan,nan
2289,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Lena_Jayyusi,"Lena Jayyusi, Emeritus Professor",nan,nan,nan
2290,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Jody_Johannessen,"Jody Johannessen, Assistant Professor",nan,nan,nan
2291,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Jim_Buie,"Jim Buie, Instructor",nan,nan,nan
2292,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/zzJamie_McDonald,"Jamie McDonald, Adjunct Instructor",nan,nan,nan
2293,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/James_Piecowye,"James Piecowye, Associate Professor",nan,nan,nan
2294,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Jack_Frizzell,"Jack Frizzell, Senior Coordinator Online and Mobile Communication ",nan,nan,nan
2295,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Inka_Stever,"Inka Stever, Professor of Practice",nan,nan,nan
2296,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/zzGwen_Bouvier,"Gwen Bouvier, Assistant Professor",nan,nan,nan
2297,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Gaelle_Duthler,"Gaelle Duthler, Acting Dean, Office of Graduate Studies & Associate Professor",nan,nan,nan
2298,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Fokiya_Akhtar,"Fokiya Akhtar, Assistant Professor",nan,nan,nan
2299,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Filareti_Kotsi,"Filareti Kotsi, Professor",nan,nan,nan
2300,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Deepa_Thilak_Raj_Kumar,"Deepa Thilak Raj Kumar, Adjunct Instructor",nan,nan,nan
2301,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/zzDeepa_Sharma,"Deepa Sharma, Accreditation Administrative Officer",nan,nan,nan
2302,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/zzDedra_L._Stevenson,"Dedra L. Stevenson, Adjunct Instructor",nan,nan,nan
2303,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/zzDavid_Oldenkamp,"David Oldenkamp, Adjunct Instructor",nan,nan,nan
2304,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/David_Bulla,"David Bulla, Associate Professor",nan,nan,nan
2305,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/zzCharlotte_Wien,"Charlotte Wien, Professor",nan,nan,nan
2306,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Badran_Badran,"Badran Badran, Professor",nan,nan,nan
2307,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Andrea_Juhasz,"Andrea Juhasz, Sr. Academic Administrative Officer",nan,nan,nan
2308,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/_profiles/Alia_Yunis,"Alia Yunis, Associate Professor",nan,nan,nan
2309,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/faculty-and-staff/index,Faculty and Staff,nan,nan,nan
2310,https://www.zu.ac.ae/main/en/GSD/graduate-programs/ccms-home,College of Communication and Media Sciences,View the graduate programs offered by the College of Communication and Media Sciences.,nan,nan
2311,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/minor-in-arabic-media,Minor in Arabic Media,nan,nan,nan
2312,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/minor,Minor in Communication and Media Sciences,nan,nan,nan
2313,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/bs-film-and-video-communications-mps,BS in Communication & Media Sciences (Concentration in Media Production and Storytelling),nan,nan,nan
2314,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/bs-tourism-and-cultural-communications,BS in Communication & Media Sciences (Concentration in Tourism and Cultural Communications),nan,nan,nan
2315,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/bs-integrated-strategic-communications,BS in Communication & Media Sciences (Concentration in Integrated Strategic Communications),nan,nan,nan
2316,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/index,Course Descriptions,nan,nan,nan
2317,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/ccms-general-education-program,CCMS General Education Program,nan,nan,nan
2318,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/undergraduate-programs/cost,Cost of studying at ZU,nan,nan,nan
2319,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/current-students/internships,Internships,nan,nan,nan
2320,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/current-students/index,Curriculum,nan,nan,nan
2321,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/prospective-students,Prospective Students,nan,nan,nan
2322,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/about-us/Accreditation,Accreditation,nan,nan,nan
2323,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/about-us/national-advisory-council,National Advisory Council,National Advisory Council,nan,nan
2324,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/about-us/research,Research,nan,nan,nan
2325,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/about-us/academic-program,Academic Programs,nan,nan,nan
2326,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/about-us/vision-and-mission,Vision & Mission,nan,nan,nan
2327,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/about-us/about-ccms-video,Welcome to CCMS,nan,nan,nan
2328,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/index,College of Communication & Media Sciences,"College of Communication and Media Sciences, Zayed University College of Communication and Media Sciences, Zayed University Colleges",nan,nan
2329,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/_student-success/student-success-ccms-video,Student Success,nan,nan,nan
2330,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/_news-and-events/index,CCMS News ,nan,nan,nan
2331,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_comm_media_sciences/index,College of Communication & Media Sciences,"College of Communication and Media Sciences, Zayed University College of Communication and Media Sciences, Zayed University Colleges",nan,nan
2332,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_course_descriptions/bachelor-of-Science-in-Marketing-and-Entrepreneurship,Bachelor of Science in Marketing and Entrepreneurship,nan,nan,nan
2333,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_course_descriptions/bachelor-of-Science-in-Human-Resource-Management,Bachelor of Science in Human Resource Management,nan,nan,nan
2334,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_course_descriptions/bachelor-of-Science-in-Finance,Bachelor of Science in Finance,nan,nan,nan
2335,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_course_descriptions/bachelor-of-Science-in-Accounting,Bachelor of Science in Accounting,nan,nan,nan
2336,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_templates/graduation_requirements,Graduation Requirements,nan,nan,nan
2337,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_templates/books-and-reports,Books And Reports,nan,nan,nan
2338,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_templates/yearly-publications,yearly-publications,nan,nan,nan
2339,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/contact_us,Contact Us,nan,nan,nan
2340,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/COB_Newsletter/CoB_Newsletter,CoB Newsletter,nan,nan,nan
2341,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_business_club/BA_club,Zayed University Business Association ,nan,nan,nan
2342,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/index,Faculty and Staff ,nan,nan,nan
2343,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/index,Facutly And Staff,nan,nan,nan
2344,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Annic_Durand,Annick Durand,nan,nan,nan
2345,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Wafa_Zoghbor,Wafa Zoghbor,nan,nan,nan
2346,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Brian_Thornton,Brian Thornton,nan,nan,nan
2347,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Tony_Myers,Tony Myers,nan,nan,nan
2348,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Hulya_Yagcioglu,Hulya Yagcioglu,nan,nan,nan
2349,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Telma_Steinhagen,Telma Steinhagen,nan,nan,nan
2350,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Fatma_Said,Fatma Said,nan,nan,nan
2351,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Muhammad_Qureshi,Muhammad Qureshi,nan,nan,nan
2352,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Jingjing_Qin,Jingjing Qin,nan,nan,nan
2353,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Larysa_Nikolayeva,Larysa Nikolayeva,nan,nan,nan
2354,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Nadine_Jaafarawi,Nadine Jaafarawi,nan,nan,nan
2355,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Lisa_Isaacson,Lisa Isaacson,nan,nan,nan
2356,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Ileana_Baird,Ileana Baird,nan,nan,nan
2357,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/AlFaris_Ali,Al-Faris Ali,nan,nan,nan
2358,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Robyn_Albers,Robyn Albers,nan,nan,nan
2359,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Andrea_Mayr,Andrea Mayr,nan,nan,nan
2360,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Marketing-Entrepreneurship/_profiles/Effrosyni_Georgiadou,Effrosyni Georgiadou,nan,nan,nan
2361,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/index,Facutly And Staff,nan,nan,nan
2362,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Perla_Mardini,Perla Mardini,nan,nan,nan
2363,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Lynda_Taieb,Lynda Taieb,nan,nan,nan
2364,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Layal_Youssef,Layal Youssef,nan,nan,nan
2365,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Asma_AlZaabi,Asma AlZaabi,nan,nan,nan
2366,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Nada_Al_Mansoori,Nada Al Mansoori,nan,nan,nan
2367,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Aisha_Alketbi,Aisha Alketbi,nan,nan,nan
2368,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Sara_Alhammadi,Sara Alhammadi,nan,nan,nan
2369,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Anestis_Fotiadis,Anestis Fotiadis,nan,nan,nan
2370,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Shumaila_Butt,Shumaila Butt,nan,nan,nan
2371,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Mohamed_Alhameli,Mohamed Alhameli,nan,nan,nan
2372,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Maryam_Jawad,Maryam Jawad,nan,nan,nan
2373,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Mariam_AlZaabi,Mariam AlZaabi,nan,nan,nan
2374,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Karim_Hegazy,Karim Hegazy,nan,nan,nan
2375,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Mehreen_Mookerjee,Mehreen Mookerjee,nan,nan,nan
2376,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Saeed_Alkatheeri,Saeed Alkatheeri,nan,nan,nan
2377,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Mariem_Khalifa,Mariem Khalifa,nan,nan,nan
2378,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Yasir_Saleh,Yasir Saleh,nan,nan,nan
2379,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Nagham_Sayour,Nagham Sayour,nan,nan,nan
2380,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Fathima_Saleem,Fathima Saleem,nan,nan,nan
2381,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Alejandro_Sposato,Alejandro Sposato ,nan,nan,nan
2382,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Rawia_Ahmed,Rawia Ahmed,nan,nan,nan
2383,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Salwa_Alnuaimi,Salwa Alnuaimi,nan,nan,nan
2384,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Dina_ElBassiouny,Dina ElBassiouny,nan,nan,nan
2385,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Ahmed_Abdel-Maksoud,Ahmed Abdel-Maksoud,nan,nan,nan
2386,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Susan_Zeidan,Susan Zaidan,nan,nan,nan
2387,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Nicholas_Ashill,Nicholas Ashill,nan,nan,nan
2388,https://www.zu.ac.ae/main/en/colleges/colleges/__college_of_business/_faculty_and_staff/_auh/Accounting/_profiles/_profiles/Joshua_Zaato,Joshua Zaato,nan,nan,nan
